file,function
/home/loskana/Documents/my/larpmanager/larpmanager/views/orga/registration.py,orga_registration_form_list
/home/loskana/Documents/my/larpmanager/larpmanager/views/orga/registration.py,_save_questbuilder
/home/loskana/Documents/my/larpmanager/larpmanager/views/orga/registration.py,orga_registrations_customization
/home/loskana/Documents/my/larpmanager/larpmanager/views/orga/registration.py,orga_registration_discount_add
/home/loskana/Documents/my/larpmanager/larpmanager/views/orga/registration.py,orga_cancellations
/home/loskana/Documents/my/larpmanager/larpmanager/views/orga/registration.py,get_pre_registration
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/accounting.py,acc_profile_check
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/casting.py,_check_already_done
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/casting.py,_casting_update
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/character.py,character_your_link
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/character.py,character_customize
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/character.py,character_list
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/character.py,character_create
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/character.py,character_edit
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/character.py,character_assign
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/character.py,character_abilities_del
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/character.py,_save_character_abilities
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/character.py,get_undo_abilities
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/character.py,character_relationships_edit
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/event.py,get_character_rels_dict
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/event.py,get_payment_invoices_dict
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/event.py,get_pre_registrations_dict
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/event.py,share
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/event.py,event_register
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/event.py,get_fact
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/event.py,faction
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/event.py,quest
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/event.py,export
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/member.py,profile
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/member.py,load_profile
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/member.py,chat
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/miscellanea.py,album_aux
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/miscellanea.py,valid_workshop_answer
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/miscellanea.py,shuttle
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/miscellanea.py,shuttle_new
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/miscellanea.py,shuttle_edit
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/onetime.py,onetime_access
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/registration.py,pre_register_remove
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/registration.py,register_exclusive
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/registration.py,save_registration
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/registration.py,save_registration_bring_friend
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/registration.py,register_info
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/registration.py,init_form_submitted
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/registration.py,_check_redirect_registration
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/registration.py,_register_prepare
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/registration.py,_check_discount
/home/loskana/Documents/my/larpmanager/larpmanager/views/user/registration.py,unregister
/home/loskana/Documents/my/larpmanager/refactor/analyze_functions.py,__init__
/home/loskana/Documents/my/larpmanager/refactor/analyze_functions.py,visit_FunctionDef
/home/loskana/Documents/my/larpmanager/refactor/analyze_functions.py,visit_AsyncFunctionDef
/home/loskana/Documents/my/larpmanager/refactor/analyze_functions.py,visit_Call
/home/loskana/Documents/my/larpmanager/refactor/analyze_functions.py,analyze_file
/home/loskana/Documents/my/larpmanager/refactor/analyze_functions.py,find_python_files
/home/loskana/Documents/my/larpmanager/refactor/extract_pydocs.py,get_function_length
/home/loskana/Documents/my/larpmanager/refactor/extract_pydocs.py,has_docstring
/home/loskana/Documents/my/larpmanager/refactor/extract_pydocs.py,analyze_file
/home/loskana/Documents/my/larpmanager/refactor/extract_pydocs.py,main
/home/loskana/Documents/my/larpmanager/refactor/optimize_type_hints.py,get_remaining_violations
/home/loskana/Documents/my/larpmanager/refactor/optimize_type_hints.py,extract_function_name_at_line
/home/loskana/Documents/my/larpmanager/refactor/optimize_type_hints.py,update_csv_with_remaining
/home/loskana/Documents/my/larpmanager/scripts/analyze_functions.py,count_function_lines
/home/loskana/Documents/my/larpmanager/scripts/analyze_functions.py,analyze_file
/home/loskana/Documents/my/larpmanager/scripts/analyze_functions.py,analyze_codebase
/home/loskana/Documents/my/larpmanager/scripts/analyze_missing_type_hints.py,get_missing_type_hints
/home/loskana/Documents/my/larpmanager/scripts/analyze_missing_type_hints.py,get_function_name_at_line
/home/loskana/Documents/my/larpmanager/scripts/analyze_missing_type_hints.py,extract_function_info
